date,relevance_score,category,rationale,evidence_spans
2024-11-13,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Inc. (SNOW) Ascends While Market Falls:"", ""the closing of the recent trading day, Snowflake Inc. (SNOW) stood at $125.46, denoting""]"
2024-11-13,0.34,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""KeyBanc Lowers Snowflake Inc. (SNOW) Price Target to $150 Amid S"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against the oth""]"
2024-11-13,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Earnings Preview: Snowflake Inc. (SNOW) Q3 Earni"", ""of the two key ingredients for a likely earnings beat in its upcoming report. Get prepar""]"
2024-11-14,0.12,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""Elastic (ESTC) Earnings Expected to Grow: What to Know Ahead of Next Weeks Release""]"
2024-11-14,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""e significantly pared down in the third quarter in favor of an up-and-coming customer r""]"
2024-11-14,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc. (SNOW): Launches ‘Snowflake Intelligence’ to Empower Enterprises with AI-Driven""]"
2024-11-14,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Inc. (SNOW): Added to D.A. Davidson’s ‘"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against the oth""]"
2024-11-14,0.44,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""in Talks to Invest About $1 Billion in Databricks"", ""llion stake in analytics software maker Databricks Inc. in deal that would value the start""]"
2024-11-14,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""reception to announcements made at its Build Conference. Wall Street analysts are enthusiastic""]"
2024-11-15,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Inc (SNOW): New AI Innovations to Boost"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other A""]"
2024-11-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""e business might have performed for the quarter ended October 2024.""]"
2024-11-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""My Size, Inc. (MYSZ) Reports Q3 Loss, Misses Revenue Estimates""]"
2024-11-15,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Inc. (NYSE:SNOW) Enhances Platform with"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against the oth""]"
2024-11-16,0.34,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Price Target and Outperform Rating for Snowflake Inc. (SNOW) Amid Positive AI Adoption T"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against the oth""]"
2024-11-16,0.06,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""Stocks to watch next week: Nvidia, Walmart, Imperial Brands, JD Sports and Royal Mail""]"
2024-11-17,0.06,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""Wall Street Week Ahead""]"
2024-11-18,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Is Snowflake Inc. (SNOW) the Best Predictive Analyti"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other p""]"
2024-11-18,0.12,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""The Retail Earnings Parade for Q3 Begins just as Holiday Shopping Season Commences""]"
2024-11-18,0.34,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Wall Street Bulls Look Optimistic About Snowflake (SNOW): Should You Buy?"", ""rage brokerage recommendation (ABR) for Snowflake (SNOW) is equivalent to a Buy. The over""]"
2024-11-19,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""ews and ratings. According to Anthropic CEO Dario Amodei, artificial intelligence m""]"
2024-11-19,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake (SNOW) Reports Earnings Tomorrow: What To Expect"", ""nowflake (NYSE:SNOW) will be announcing earnings results tomorrow after market close. He""]"
2024-11-19,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Could Snowflake Inc. (SNOW) Grow 10x Over the Next 3 Ye"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against the oth""]"
2024-11-19,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Set to Report Q3 Earnings: Buy, Hold or Sell SNOW Stock?"", ""SNOWs third-quarter fiscal 2025 results are likely to benef""]"
2024-11-20,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Nvidia Q3 earnings, Fed commentary: What to Watch"", ""ght as it prepares to release its third quarter earnings results, with market participa""]"
2024-11-20,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Earnings Due. Is Snowflake Stock A Buy Or Sell?"", ""eing AI product initiatives under a new CEO.""]"
2024-11-20,0.06,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""1 Growth Stock Down 68% to Buy Before Its Turnaround, According to Wall Street""]"
2024-11-20,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Earnings Are Coming. Can the Stock Stage a Comeb"", ""Set expect the software company to post earnings of 15 cents a share on revenue of $899""]"
2024-11-20,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc. (SNOW) Enhances Cross-Cloud Collaboration to Accelerate AI App Development and Da""]"
2024-11-20,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Target to $183 but Highlights Strong Q3 Outlook and GenAI Growth Potential""]"
2024-11-20,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""r 19, 2024--Snowflake (NYSE: SNOW), the AI Data Cloud company, today announced at Microsoft I""]"
2024-11-20,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""SNOWFLAKE ONGOING INVESTIGATION ALERT: Scott+Scot"", ""investigating whether the leadership of Snowflake Inc. breached their fiduciary duties to""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake lifts product revenue forecast, enters AI deal with Anthropic"", ""f of a person.  The companys multi-year partnership with Anthropic would allow its customer""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""3 CY2024 results exceeding the market’s revenue expectations, with sales up 28.3% year""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake shares pop on revenue beat and strong sales outlook"", ""shares gain after the company reported quarterly results with sales and its outlook be""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake (SNOW) Q3 Earnings: How Key Metrics Compare to Wall Street"", ""t into how the company performed in the quarter ended October 2024, but it may be worth""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake said revenue rose 28% in the third quarter, despite""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""nowflake and Anthropic Team Up to Bring Claude Models Directly to the AI Data Cloud"", ""No-Headquarters/BOZEMAN, Mont., November 20, 2024--Sno""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Delivers Q3 Earnings, Revenue Beat. Software Maker Raises Fu"", ""Snowflake stock popped amid third quarter Snowflake earnings and revenue that top""]"
2024-11-21,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Agrees to Acquire Open Data Integration Platform, Datavolo"", ""No-Headquarters/BOZEMAN, Mont., November 20, 2024--Sno""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake raises annual product revenue forecast, announces AI deal with Anthro"", ""nowflake on Wednesday raised its annual product revenue forecast, betting on robust demand for""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc. (SNOW) Q3 2025 Earnings Call Transcript"", ""Snowflake Inc. (NYSE:SNOW) Q3 2025 Earnings Conference Call November 20, 2024 5:00""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""By Connor Hart Palo Alto Networks first-quarter results topped Wall Street views, but t""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc. 2025 Q3 - Results - Earnings Call Presentation""]"
2024-11-21,0.34,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Inc. (SNOW) Faces Investor Caution: Ana"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other A""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake : Q3 FY25 Snowflake Earnings Presentation"", ""SNOWFLAKE INVESTOR PRESENTATION Third Quarter Fiscal 2025 © 2024 Snowflake Inc. All R""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake raises annual product revenue forecast"", ""Snowflake raised its annual product revenue forecast on Wednesday, betting on robus""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Reports Financial Results for the Third Quarter of Fiscal 2025 Form 8 K"", ""Reports Financial Results for the Third Quarter of Fiscal 2025 •Product revenue of $900""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Reports Financial Results for the Third Quarter of Fiscal 2025"", ""No-Headquarters/BOZEMAN, Mont., November 20, 2024--Sno""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc. (SNOW) Tops Q3 Earnings and Revenue Estimates"", ""Snowflake (SNOW) delivered earnings and revenue surprises of 33.33% and 4.8""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake exceeds earnings expectations, driving up share price.""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""ls to Watch as Stock Pops 20% on Strong Earnings, Outlook"", ""are maker reported better-than-expected earnings and boosted its revenue outlook. Monito""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Q3 2025 Snowflake Inc Earnings Call"", ""Q3 2025 Snowflake Inc Earnings Call""]"
2024-11-21,0.12,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""Dow Jones Rises On Surprise Jobless Claims; Nvidia Reverses From Record Highs""]"
2024-11-21,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake shares surge on rosy forecast, AI deal with Anthropic"", ""hs after Sridhar Ramaswamy took over as CEO, having previously spearheaded Snowflak""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""ake stock skyrockets by 25% on Q3 beat, guidance raise"", ""pre-market trading after topping third quarter estimates, posting revenue of $942.1 mi""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake : Third Quarter 2025 Transcript"", ""pt 20-Nov -2024 Snowflake, Inc. Q3 2025 Earnings Call ...""]"
2024-11-21,0.12,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""Dow Jones Futures Rise Ahead Of Jobless Claims; Nvidia Ventures Into The Black""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc. (SNOW) Expands Microsoft Partnership to Enhance AI Application Development w""]"
2024-11-21,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Stock Surges as Revenue, Adjusted Profits Surpass Estimates"", ""ter-than-expected results for the third quarter after the bell Wednesday, along with an""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""idia stock falls as the AI chip maker’s revenue guidance disappoints investors, while S""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Stock Soars After Earnings Crush Expectations"", ""day after the software company reported quarterly results Wednesday that flew past Wall""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""res Jump on Strong Product Sales Growth Outlook"", ""mpany gave a better-than-expected sales outlook, suggesting newly launched products are""]"
2024-11-21,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake jumps 20% after lifting product revenue outlook, Q3 beat"", ""NYSE:SNOW) on Wednesday lifted its 2025 product revenue forecast on the back of data cloud dema""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Inc (SNOW) Q3 2025 Earnings Call Highlights: Strong Revenue Growth"", ""owflake Inc (SNOW) reports robust third-quarter results with significant revenue growth""]"
2024-11-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake (SNOW) Q3 2025 Earnings Call Transcript"", ""SNOW earnings call for the period ending September 30""]"
2024-11-21,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""this morning after the company’s third quarter earnings and revenue topped expectation""]"
2024-11-22,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""e (NYSE:SNOW) reported impressive third-quarter results, which surpassed analysts reven""]"
2024-11-22,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""ompany reported a strong beat and raise quarter. It was encouraging to see Snowflake ex""]"
2024-11-22,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""esults it reported for its fiscal third quarter of 2025.  Like most enterprise software""]"
2024-11-22,0.34,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""er Data Software Stocks Rally On Strong Snowflake Results"", ""data software firm Elastic jumped after Snowflake reported strong results.""]"
2024-11-22,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Q3: Sustainable Valuation And Strong Ma"", ""Snowflakes 48.5% growth shows strong potential, b""]"
2024-11-22,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""age company posted better-than-expected product revenues and forged a new generative artificial""]"
2024-11-22,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Q3 Earnings Beat Estimates, Revenues Rise Y/Y, Stoc"", ""SNOWs third-quarter fiscal 2025 results reflect continuing""]"
2024-11-22,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Over 30% on AI Growth and Game-Changing Partnership"", ""New CEO, AI momentum, and a $12B market cap boo""]"
2024-11-22,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake Stock Has Best Day Ever After Earnings. It May Mark the End of  the Nvidia Pow"", ""tock was rising Thursday after a strong earnings report, while Nvidia stock was in the r""]"
2024-11-22,0.12,Unrelated,General market or unrelated content with no expected near-term effect on snowflake.,"[""Dow Jones, Small Caps Climb More Than 1%, But Google Stock Weighs On Techs (Live Coverage)""]"
2024-11-22,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""Snowflake delivered a robust quarterly result, firing on all cylinders. Clic""]"
2024-11-22,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move snowflake next week.","[""a Q3 boost from surging enterprise data consumption"", ""The data cloud provider expanded vendor partnerships t""]"
2024-11-22,0.48,Indirectly Related,Mentions snowflake or sector/peer factors with plausible but weaker near-term impact on snowflake.,"[""Snowflake Inc. (SNOW) Gains Momentum with AI: Key"", ""e, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other A""]"
