date,relevance_score,category,rationale,evidence_spans
2024-10-23,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""My Dividend Stock Portfolio: New September Dividend Record - 100 Holdings With 12 Buys""]"
2024-10-23,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia Stock Slips. AI Chip Flaw Has Been Fixed, CEO Says: Report.""]"
2024-10-23,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""p Stock Reports for NVIDIA, Microsoft & Broadcom"", ""NVDA), Microsoft Corporation (MSFT) and Broadcom Inc. (AVGO), as well as a micro-cap sto""]"
2024-10-24,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom (NASDAQ:AVGO): A New $1.2 Trillion Oppo"", ""e, we are going to take a look at where Broadcom Inc (NASDAQ:AVGO) stands against other""]"
2024-10-24,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia Stock Gains. How Tesla, SK Hynix Are Helping.""]"
2024-10-25,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""AOD: Massive Distribution Increase, But This Fund Is Still Covering""]"
2024-10-25,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nasdaq hits first record high since July""]"
2024-10-25,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""rocessors and Graphics Chips Stocks’ Q2 Earnings: Broadcom (NASDAQ:AVGO)"", ""As the Q2 earnings season comes to a close, it’s time to t""]"
2024-10-25,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Here are the Reasons to Invest in Broadcom (AVGO)""]"
2024-10-25,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia Narrowly Misses Joining This Screen Of 18 Golden Gems""]"
2024-10-26,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""This Magnificent Stock Has Made Many Millionaires, and Could Make More""]"
2024-10-26,0.34,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Can Broadcom Dethrone Nvidia For The Title Of AI Top"", ""trong financial performance and growth, Broadcoms valuation multiples are high. See why""]"
2024-10-26,0.34,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Is Broadcom Inc. (AVGO) the Best FAANG Stock To Buy"", ""e, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against the o""]"
2024-10-26,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia Stock Flirts With Buy Zone As Shares Near Fresh All-Time High""]"
2024-10-26,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Goldman Sachs: Broadcom Inc. (NASDAQ:AVGO) Has Got Mutual & Hed"", ""r. In this piece, we will look at where Broadcom Inc. (NASDAQ:AVGO) sits on the fund man""]"
2024-10-26,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Two of these AI chips stocks have good reasons to rise today""]"
2024-10-26,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia And Other Chip Stocks Rise On Analyst Comments. These Are The Top Picks.""]"
2024-10-27,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Based On Its ROE, Is Broadcom Inc. (NASDAQ:AVGO) A High Quality Stock""]"
2024-10-27,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""ys ‘I Like Broadcom Inc. (AVGO), I Like Hock Tan’""]"
2024-10-28,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Best Growth Stocks To Buy And Research""]"
2024-10-28,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Broadcom (AVGO): Leading with Custom Silicon and Strategic Acquisitions""]"
2024-10-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Baron Technology Fund Q3 2024 Shareholder Letter""]"
2024-10-28,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""If I Could Own Only 4 Stocks In Retirement, It Would Be These""]"
2024-10-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Astera Labs: A Hyper Growth Story In Its Early Chapters""]"
2024-10-28,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Tech stocks like GOOGL, AVGO, NFLX and PANW are poised to benefit fr""]"
2024-10-29,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. (AVGO) Stock Dips While Market Gai"", ""In the most recent trading session, Broadcom Inc. (AVGO) closed at $172.02, indicati""]"
2024-10-29,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. stock outperforms competitors on s"", ""Broadcom Inc. stock outperforms competitors on s""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Broadcom Stock Rises On Deal To Make AI Chips For OpenAI"", ""Broadcom Stock Rises On Deal To Make AI Chips For OpenAI""]"
2024-10-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""AMDs stock has underperformed by a wide margin this year""]"
2024-10-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Taiwan Semiconductor: Steady Revenue Growth Fueled By AI""]"
2024-10-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""nLight (LASR) Soars 28.1%: Is Further Upside Left in the Stock?""]"
2024-10-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Monthly Options Series: Earn A Potentially Consistent 10% Income (Nov. 2024)""]"
2024-10-30,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""OpenAI reportedly is making its first AI chip with TSMC and Broadcom""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Exclusive-OpenAI builds first chip with Broadcom and TSMC, scales back foundry ambition"", ""OpenAI is working with Broadcom and TSMC to build its first in-house ch""]"
2024-10-30,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""SCD: An Excellent Choice For Investors Seeking Income Or Total Return""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Gains on Report That It’s Working With"", ""(Bloomberg) -- Broadcom Inc. shares gained as much as 4% after""]"
2024-10-30,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""; Partners With Broadcom, TSMC to Build AI Chips"", ""; Partners With Broadcom, TSMC to Build AI Chips""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Why Broadcom Stock Is Gaining Today"", ""According to a recent report, Broadcom has forged a new partnership with one o""]"
2024-10-30,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""company is working with OpenAI on a new AI chip. Market Domination Hosts Julie Hyman an""]"
2024-10-30,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""reportedly planning to build its first AI chip in 2026"", ""TSMC and Broadcom to build an in-house AI chip — and beginning to use AMD chips alongs""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. stock underperforms Wednesday when"", ""Broadcom Inc. stock underperforms Wednesday when""]"
2024-10-30,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Top Stocks to Buy for Artificial Intelligence Exposure""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""OpenAI, Broadcom Working to Develop AI Inference Chip"", ""(Bloomberg) -- OpenAI is working with Broadcom Inc. to develop a new artificial intell""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom: Needs To Divest From China"", ""Broadcom shares have outperformed, which defied""]"
2024-10-30,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""FTSE 100 and European markets lower as markets hold breath for budget""]"
2024-10-30,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""nAI partners with Broadcom and TSMC for custom AI chip""]"
2024-10-30,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""TSMC Just Scored a Big Win: Time to Buy the AI Stock?""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. (AVGO): Among UBS’ Top Tech Based"", ""e, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against the o""]"
2024-10-30,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""is creating its own in-house chip with Broadcom and TSMC as processing demands skyrocke"", ""The news on Tuesday sent Broadcom Inc. shares soaring, gaining as much as""]"
2024-10-31,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""OpenAI Collaborates With Broadcom, TSMC, and Adds AMD Chips as It Diversi""]"
2024-10-31,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Do Fund Managers Love Or Hate Broadcom Inc. (AVGO)?"", ""e, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against the o""]"
2024-10-31,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""This Is the Best-Performing ETF of the Last 10 Years. Is It Still a Buy?""]"
2024-10-31,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""XLK: Googles Q3 Shows Why Investors Must Own Tech Stocks""]"
2024-10-31,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. stock outperforms competitors desp"", ""Broadcom Inc. stock outperforms competitors desp""]"
2024-11-01,0.34,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. (AVGO): Among The 10 Best S&P 500"", ""e, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""This Is Probably The Best Chip Stock You Missed. Heres Why Its Not Too Late to Buy.""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""AI Data Center Deep Dive - Navigating The Data Center Value Chain""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Intel CEO calls TSMC an awesome company, says the company is still waiting for CHIPS Act money""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Dow Jones Futures Rise; Amazon Jumps, Jobs Report Looms After Market Sell-Off""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia stock sinks on fears of AI spending slowdown""]"
2024-11-02,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Insiders Sell US$167m Of Stock, Possibl"", ""Many Broadcom Inc. ( NASDAQ:AVGO ) insiders ditched t""]"
2024-11-02,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""AMD: AI Pessimism Makes Little Sense""]"
2024-11-03,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""If I Could Buy Only 5 Stocks in the Vanguard Value ETF Through 2025, Id Pick These 3 High-Yield Blue-Chip Dividend Stocks and These 2 Top Tech Stocks""]"
2024-11-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Notable Top And Bottom S&P 500 Stocks In October 2024""]"
2024-11-04,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Analyst Sees Massive Potential in Broadcom (AVGO)’s AI Business"", ""e, we are going to take a look at where Broadcom Inc (NASDAQ:AVGO) stands against other""]"
2024-11-04,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. stock underperforms Monday when co"", ""Broadcom Inc. stock underperforms Monday when co""]"
2024-11-04,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""AMD: Buy The Drop (Technical Analysis, Rating Upgrade)""]"
2024-11-04,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""IUSG: Growth ETF Underperforming Its Peers""]"
2024-11-04,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""2 Supercharged Stocks to Buy in November, and 1 to Avoid""]"
2024-11-04,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Is It Worth Investing in Broadcom Inc. (AVGO) Based on Wall Streets Bulli"", ""ommendation (ABR), one should invest in Broadcom Inc. (AVGO). It is debatable whether th""]"
2024-11-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia: King Of AI Getting Pumped Up For More""]"
2024-11-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""VMware Cloud Foundation Delivers a Private Clo"", ""Broadcom Unveils New and Expanded VMware Cloud Foundation Advanced Services, Eco""]"
2024-11-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Harris defends CHIPS Act ahead of election, while Trump criticizes it""]"
2024-11-05,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. (AVGO) Stock Moves -0.22%: What Yo"", ""In the latest trading session, Broadcom Inc. (AVGO) closed at $168.55, marking""]"
2024-11-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Multi-year Agreement will see Telia, a VMware Cloud Service Provider Pinnacle Partner""]"
2024-11-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Broadcom Unveils VeloRAIN, an Industry-First for Robust AI Networ"", ""ogram. This includes: The launch of the VeloRAIN (Robust AI Networking) architecture tha""]"
2024-11-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Intel: Dont Bet On The Wrong Horse In The AI Race""]"
2024-11-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Networking The AI Data Center Autobahn""]"
2024-11-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""om: A Compelling Buy Amid AI Growth and VMware Integration"", ""Strong AI Revenue, Margin Expansion, and Free Cash Flow D""]"
2024-11-05,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""how American Superconductor (AMSC) and Broadcom Inc. (AVGO) have performed compared to""]"
2024-11-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""oadcom Powers Telias Modernization with VMware, Launches AI-Driven VeloRAIN & More"", ""telecom and cloud infrastructure using VMware’s product portfolio. The expanded use o""]"
2024-11-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""This Industry Group — And 4 IPOs — Polish 20 Perfect Gems""]"
2024-11-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Refine Your Stock Picks With This Customizable Tool. Heres How.""]"
2024-11-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Broadcoms Fiscal 2025 Outlook Adjusted on Seasonal, AI-Related Factors, BofA Says""]"
2024-11-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""The Best Semiconductor Stock to Own in November""]"
2024-11-06,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Broadcom Inc. (AVGO) is Poised to Beat Earnings Estimates Again"", ""Broadcom Inc. (AVGO) has an impressive earnings surprise history and currently possesse""]"
2024-11-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Broadcom can grow AI revenues at a 30-35% CAGR says BofA"", ""wth in its artificial intelligence (AI) revenues, projecting a compound annual growth r""]"
2024-11-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Analysts reset Broadcom stock forecast on AI update""]"
2024-11-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Marvells AI Revenue Targets Now Look Conservative""]"
2024-11-06,0.34,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""ensive AI applications are GOOGL, ADBE, AVGO.""]"
2024-11-06,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Is Broadcom Inc. (NASDAQ:AVGO) Potentially Underval"", ""Lets talk about the popular Broadcom Inc. ( NASDAQ:AVGO ). The companys shar""]"
2024-11-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Billionaire Steve Cohen Sold 67.5% of His Stake in This AI Stock-Split and Is Piling Into a Warren Buffett Favorite""]"
2024-11-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""AVGO) Revolutionizing AI Workloads with VeloRAIN?""]"
2024-11-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Tenet Healthcare and Starbucks have been highlighted as Zacks Bull and Bear of the Day""]"
2024-11-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""anna Highlights Broadcom Inc. (AVGO) as AI Demand Drives Semiconductor Growth, Despite Au"", ""her AI stocks that you should not miss. Data center investments by hyperscalers to leap ahe""]"
2024-11-07,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom Inc. stock underperforms Wednesday when"", ""Broadcom Inc. stock underperforms Wednesday when""]"
2024-11-07,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""ations and Strategic Partnerships Drive Revenue Surge""]"
2024-11-07,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Nvidia Stock Rises. Why It’s Still a ‘Top Pick’ in the Wake of the Election.""]"
2024-11-07,0.06,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""3 Semiconductor Stocks (and 1 ETF) That Could Make You a Millionaire""]"
2024-11-07,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""mps AI Strategy, Analysts Upgrade Stock Forecasts""]"
2024-11-07,0.48,Indirectly Related,Mentions broadcom or sector/peer factors with plausible but weaker near-term impact on broadcom.,"[""Broadcom stock nears breakout on huge demand fro""]"
2024-11-07,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move broadcom next week.","[""Broadcom Inc. (AVGO) Unveils VMware Cloud Foundation Updates to Accelerate"", ""velock, Chief of Research for Global IT Forecasting at Gartner, joined CNBC’s Worldwide""]"
2024-11-08,0.12,Unrelated,General market or unrelated content with no expected near-term effect on broadcom.,"[""Tracking William Von Muefflings Cantillon Capital Management Portfolio - Q3 2024 Update""]"
