date,relevance_score,category,rationale,evidence_spans
2024-10-22,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners to Release Q3 Earnings: Whats in Store?"", ""NEPs third-quarter results are likely to co""]"
2024-10-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners, LP third-quarter 2024 financial result"", ""NextEra Energy Partners, LP (NYSE: NEP) has posted its third-qu""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""3 Wind Energy Stocks to Buy Ahead of Q3 Earnin"", ""3 Wind Energy Stocks to Buy Ahead of Earnings""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Poised for Healthy Q3 Earnings Growth, RBC Says"", ""NextEra Energy Poised for Healthy Q3 Earnings Growth, RBC Says""]"
2024-10-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners Swings to Loss in 3Q"", ""NextEra Energy Partners Swings to Loss in 3Q""]"
2024-10-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy : Q3 2024 Release""]"
2024-10-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy : reports third quarter 2024 financial results Form 8 K"", ""NextEra Energy reports third-quarter 2024 financial results •NextEra Energy""]"
2024-10-23,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""My Dividend Stock Portfolio: New September Dividend Record - 100 Holdings With 12 Buys""]"
2024-10-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy 3Q Profit Rises"", ""ine Li NextEra Energy reported a higher profit in the third quarter as it increased in""]"
2024-10-23,0.44,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""ome-focused investors despite potential sustainability concerns.""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy, Inc. (NEE) Q3 2024 Earnings Call Transcript"", ""NextEra Energy, Inc. (NYSE:NEE) Q3 2024 Earnings Conference Call October 2""]"
2024-10-23,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""cks Analyst Blog Highlights DTE Energy, NextEra Energy and FirstEnergy"", ""DTE Energy, NextEra Energy and FirstEnergy are included in this An""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra: Q3 Earnings Snapshot"", ""each, Florida-based company said it had profit of 90 cents per share. Earnings, adjust""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners: Q3 Earnings Snapshot"", ""JUNO BEACH, Fla. AP) — NextEra Energy Partners LP (NEP) on Wednesday reported a loss o""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Pre-Markets Trade Down on Q3 Earnings from Boeing, Coke and More"", ""g brings us a good amount of meaningful Q3 results: BA, KO, BSX and NEE.""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""r Vistra, But This Utility Projects 36% Profit Growth By 2027"", ""NextEra Energy reported above-forecast third-quarter earnings and said early W""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra (NEE) Q3 Earnings: Taking a Look at Key Metrics"", ""t into how the company performed in the quarter ended September 2024, but it may be wor""]"
2024-10-23,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Sector Update: Energy Stocks Decline Premarket Wednesday""]"
2024-10-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners: 60% Distribution Cut Coming To A Theat"", ""NextEra Energy Partners LP adjusted EBITDA and Cash Available F""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners (NEP) Reports Q3 Loss, Misses Revenue E"", ""NextEra Energy Partners (NEP) delivered earnings and revenue su""]"
2024-10-23,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra beats third-quarter profit estimates on renewables strength"", ""Growing demand from AI-backed data centers, along with homes and businesses using""]"
2024-10-23,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy : Amendment to Beneficial Ownership Rep""]"
2024-10-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners Q3 Earnings & Revenues Lag Estimates"", ""NEPs third-quarter 2024 earnings decline ye""]"
2024-10-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners Struggles Impact Stock, But Parent Comp"", ""NextEra Energy Partners posts a Q3 net loss, causing a stock di""]"
2024-10-24,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Decoding NextEra Energy Inc (NEE): A Strategic SWOT Insight"", ""Insightful Analysis of NextEra Energy Incs Latest Financials and Strategic Po""]"
2024-10-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy (NEE) Q3 2024 Earnings Call Transcript"", ""NEE earnings call for the period ending September 30""]"
2024-10-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners: Here Comes The Distribution Cut"", ""NextEra Energy Partners is signalling a potential distribution""]"
2024-10-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energys Q3 Earnings Surpass Estimates, Revenues Ri"", ""NEEs third-quarter earnings per share come in better than""]"
2024-10-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners sinks on unexpected Q3 loss"", ""NextEra Energy Partners (NEP) — a subsidiary of the Florida-bas""]"
2024-10-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Q3 2024 Nextera Energy Inc and Nextera Ene"", ""Q3 2024 Nextera Energy Inc and Nextera Ene""]"
2024-10-24,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra CEO ‘not bullish’ on SMRs as company assess"", ""“There are only a few nuclear plants that can be recommissioned in an""]"
2024-10-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Inc (NEE) Q3 2024 Earnings Call Highlights: Strong E"", ""NEE) reports a 10% increase in adjusted EPS, resilient performance during hurricane""]"
2024-10-24,0.06,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""ClearBridge Global Value Improvers Strategy Q3 2024 Commentary""]"
2024-10-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""This Magnificent Dividend Stock Continues to Generate High-Powere""]"
2024-10-24,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Ponders Nuclear Plant Restart as Backlog Climbs"", ""NextEra Energy’s CEO is considering restarting the Duane Arn""]"
2024-10-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy is a leading renewable energy company with a $175 billion market cap.""]"
2024-10-24,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""DTE Energys Q3 Earnings Surpass Estimates, Increase Y/Y""]"
2024-10-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners LP (NEP) Q3 2024 Earnings Call Highligh"", ""NextEra Energy Partners LP (NEP) reports a 10% increase in adju""]"
2024-10-25,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Third Quarter 2024 Earnings: EPS Beats Expectations,"", ""NextEra Energy ( NYSE:NEE ) Third Quarter 2024 Results Key Financial Results Reve""]"
2024-10-25,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""This Ultra-High-Yield Dividend Stock Could Face a Day of Reckoning in"", ""NextEra Energy Partners strategy shifts havent had the desired""]"
2024-10-26,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy could deliver supercharged growth in th""]"
2024-10-26,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Poised For Strong EPS Growth With Renewable Expansion, Says G"", ""g. Recently, the company reported third-quarter adjusted EPS of $1.03 exceeded the esti""]"
2024-10-27,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Top Energy Stock Sees Limitations for a Nuclear Energy Resurgence"", ""NextEra Energy doesnt expect nuclear power to play a starring role in the co""]"
2024-10-28,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Utility Dashboard: Hold NextEra Energy, But Avoid XLU""]"
2024-10-28,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock outperforms competitors on s"", ""NextEra Energy Inc. stock outperforms competitors on s""]"
2024-10-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""CenterPoint Energy Q3 Earnings Miss Estimates, Revenues Decline Y/Y""]"
2024-10-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Boeing Convertible at 6% Looks Like a Winner, Rallies in First Day of Trading""]"
2024-10-29,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""How to Play NextEra Energy Stock After Q3 Earnings Beat""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy to Sell $1.5 Billion in Equity Units"", ""NextEra Energy to Sell $1.5 Billion in Equity Units""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""FPL outlines plan to pay for significant re"", ""Florida Power & Light Company today asked the Florida Public""]"
2024-10-29,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy falls after offering $1.5 billion units"", ""Investing.com -- NextEra Energy (NYSE:NEE) announced plans on Monday to""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy announces sale of equity units"", ""t it has agreed to sell $1.5 billion of equity units to J.P. Morgan, Mizuho and Goldman Sach""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Utility Seeks to Cover $1.2 Billion in Hurricane Costs with Temporary Bill Increase"", ""By Dean Seal NextEra Energys Florida Power & Light seeks to add a temporary surcharge on c""]"
2024-10-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""NextEras Florida Utility Seeks to Cover $1.2 Bln in Hurricane Costs with Temporary Bill Increase""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""egulated electric utilities, reported a backlog of 24 gigawatts (GW) in the third quart""]"
2024-10-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy to sell equity units"", ""that it intends to sell $1.5 billion of equity units.""]"
2024-10-30,0.06,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""AI, Data Centers And Energy Demand""]"
2024-10-30,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock underperforms Wednesday when"", ""NextEra Energy Inc. stock underperforms Wednesday when""]"
2024-10-30,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Edison International Q3 Earnings Beat Estimates, Revenues Rise Y/Y""]"
2024-10-30,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy to sell $1.5B of equity units"", ""ced that it has agreed to sell $1.5B of equity units to J.P. Morgan, Mizuho and Goldman Sach""]"
2024-10-31,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""3 Scary High-Yield Dividend Stocks That Income Investors Should Avoid Right Now""]"
2024-10-31,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock underperforms Thursday when"", ""NextEra Energy Inc. stock underperforms Thursday when""]"
2024-10-31,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Jim Cramer on NextEra Energy Partners, LP (NEP) Dividends: ‘When You Get Thos"", ""e, we are going to take a look at where NextEra Energy Partners, LP (NYSE:NEP) stands against the other""]"
2024-11-01,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""DTE or NEE: Which Is the Better Value Stock Right"", ""DTE vs. NEE: Which Stock Is the Better Value Option""]"
2024-11-01,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Are Utilities Stocks Lagging  NextEra Energy (NEE) This Year?"", ""Here is how NextEra Energy (NEE) and NiSource (NI) have performed""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Alliant Energys Q3 Earnings Beat Estimates, Revenues Rise Y/Y""]"
2024-11-01,0.06,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""3 Utility Mutual Funds to Buy With Further Rate Cuts on the Horizon""]"
2024-11-01,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock outperforms competitors desp"", ""NextEra Energy Inc. stock outperforms competitors desp""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""What the Election Means for Companies and Sectors""]"
2024-11-01,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""XEL Misses Q3 Earnings & Revenue Estimates, Plans to Invest $45B""]"
2024-11-02,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Energy Additions, Not Transitions And Navigating A Trump Or Harris Win""]"
2024-11-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Stocks to watch if Kamala Harris wins the US election""]"
2024-11-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""3 Top Dividend-Paying Utility Stocks to Buy in Novembe"", ""Black Hills is a Dividend King, NextEra is a dividend grower, and""]"
2024-11-05,0.06,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""EVT: Diversification And Safe Haven Benefits""]"
2024-11-05,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""ra Energy (NYSE:NEE) Than Just Sluggish Earnings"", ""A lackluster earnings announcement from NextEra Energy, Inc.""]"
2024-11-06,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""he Options Market Predicting a Spike in NextEra Energy (NEE) Stock?"", ""Investors need to pay close attention to NextEra Ener""]"
2024-11-06,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Brokers Suggest Investing in NextEra (NEE): Read This Before Placing a Bet"", ""ommendation (ABR), one should invest in NextEra (NEE). It is debatable whether this hig""]"
2024-11-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Renewable-energy stocks tank after Trump wins White House""]"
2024-11-07,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""t among Wall Street analysts in raising earnings estimates could lead to a trend reversa""]"
2024-11-07,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy, Inc. (NEE) Makes It On UBS’ List Of St"", ""his piece, we will take a look at where NextEra Energy, Inc. (NYSE:NEE) ranks on the list of t""]"
2024-11-07,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""companys previously announced adjusted earnings per share expectations ranges of $3.23""]"
2024-11-08,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Evergys Q3 Earnings Beat Estimates, Revenues Increase Y/Y""]"
2024-11-08,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""3 Dividend Growth Stocks That Are Screaming Buys in November""]"
2024-11-08,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Why Is NextEra Energy, Inc. (NEE) Among the Best Electricity"", ""e, we are going to take a look at where NextEra Energy, Inc. (NYSE:NEE) stands against the oth""]"
2024-11-08,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energyâs Q3 results reaffirm my investment thesis t""]"
2024-11-08,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock rises Thursday, still underp"", ""NextEra Energy Inc. stock rises Thursday, still underp""]"
2024-11-09,0.44,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""es market reaction to election results; S&P 500 rises, REITs weighed down, portfolio ad""]"
2024-11-09,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Is NextEra Energy (NYSE:NEE) Stock a Dividend Aristocrat Buy?"", ""asing power can decline unless income keeps pace. To address this, I’ve focused on""]"
2024-11-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""5 Relatively Secure And Cheap Dividend Stocks - November 2024: Yields Up To 9%""]"
2024-11-10,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy CEO Says NuScale Energys Business Model Isn"", ""The future of nuclear power may be small. Or maybe it wont be""]"
2024-11-10,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Is NextEra Energy, Inc. (NEE) the Best Stock to Buy and H"", ""e, we are going to take a look at where NextEra Energy, Inc. (NYSE:NEE) stands against other b""]"
2024-11-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""EVT: Monthly Distribution And Attractive Discount""]"
2024-11-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""67 Aristocrats November Dividend Cornucopia Has 39 Safer And 2 Ideal Dogs""]"
2024-11-12,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners: 3 Reasons We Are Upgrading To A Strong""]"
2024-11-12,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Is NextEra Energy (NEE) Best Alternative Energy Stock To"", ""e, we are going to take a look at where NextEra Energy, Inc. (NYSE:NEE) stands against other b""]"
2024-11-12,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock underperforms Monday when co"", ""NextEra Energy Inc. stock underperforms Monday when co""]"
2024-11-13,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy (NEE): Balancing AI Power Demand and Capital Challenges""]"
2024-11-13,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Gains Momentum as Major Investors Stren"", ""Institutional Investors Rally Behind NextEras $1.5B Renewable Strategy""]"
2024-11-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Dividend Champion, Contender, And Challenger Highlights: Week Of November 17""]"
2024-11-17,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""they are so large and influential, like NextEra Energy (NYSE: NEE) or Southern Company (NYSE:""]"
2024-11-18,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""tEra Energy (NEE)’s Bold Move: Reviving Duane Arnold to Meet Data Center Demand"", ""We recently published a list of 10 Best Nuclear Energy Stocks To Invest In Now. In this""]"
2024-11-18,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Tracking Mario Gabellis Gabelli Funds 13F Portfolio - Q3 2024 Update""]"
2024-11-18,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""UTES: A Strong Performing ETF Thanks To Active Management""]"
2024-11-18,0.44,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Invesco S&P 500 Equal Weight Utilities ETF has similar""]"
2024-11-19,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""tEra Energy (NEE) Surged on Several Tailwinds"", ""“Madison Sustainable Equity Fund” third quarter 2024 investor letter. A copy of the let""]"
2024-11-19,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""Is NextEra Energy (NEE) the Most Profitable Renewable Energy Stock Now?"", ""We recently published a list of 10 Most Profitable Renewable Energy Stocks Now. In thi""]"
2024-11-19,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""xpected surge in U.S. power demand than NextEra Energy (NYSE: NEE) and Brookfield Renewable (N""]"
2024-11-19,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""og Highlights Thermo Fisher Scientific, NextEra Energy and Lowes"", ""Thermo Fisher Scientific, NextEra Energy and Lowes are included in this Analyst""]"
2024-11-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""How Trump’s second presidency could fuel nuclear energy and uranium demand""]"
2024-11-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Fidelity Select Utilities Portfolio Q3 2024 Review""]"
2024-11-19,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Top Analyst Reports for Thermo Fisher, NextEra Energy & Lowes"", ""ng Thermo Fisher Scientific Inc. (TMO), NextEra Energy, Inc. (NEE) and Lowes Companies, Inc. (""]"
2024-11-19,0.34,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""Is NextEra Energy, Inc. (NEE) A Promising Energy Stock Ac"", ""e, we are going to take a look at where NextEra Energy, Inc. (NYSE:NEE) stands against the oth""]"
2024-11-19,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock rises Monday, still underper"", ""NextEra Energy Inc. stock rises Monday, still underper""]"
2024-11-20,0.12,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""My Dividend Stock Portfolio: New October Dividend Record - 100 Holdings With 15 Buys""]"
2024-11-21,0.36,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""2024, while it outpaced the gain of the S&P 500 Index. Read more here.""]"
2024-11-22,0.06,Unrelated,General market or unrelated content with no expected near-term effect on nextera energy.,"[""Franklin Managed Income Fund Q3 2024 Commentary""]"
2024-11-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move nextera energy next week.","[""NextEra Energy Partners (NEP) Down 22.1% Since Last Earnings Re"", ""NextEra Energy Partners (NEP) reported earnings 30 days ago. Wh""]"
2024-11-23,0.48,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""NextEra Energy Inc. stock underperforms Friday when co"", ""NextEra Energy Inc. stock underperforms Friday when co""]"
2024-11-24,0.36,Indirectly Related,Mentions nextera energy or sector/peer factors with plausible but weaker near-term impact on nextera energy.,"[""d during the third quarter of 2024. The S&P 500 and Dow Jones Industrial Average both r""]"
